解析解 All@3 正确率计算结果
模型: claude-3-7-sonnet-latest
评估类型: 解析解
计算时间: 2025-06-17 14:01:36
参与计算的轮次: [1, 2, 3]

各轮次单独正确率:
  轮次 1: 66/317 = 20.82%
  轮次 2: 71/317 = 22.40%
  轮次 3: 82/317 = 25.87%

解析解 All@3 统计:
  全部正确的问题数: 53
  总问题数: 317
  All@3 正确率: 16.72%

问题详情:
问题 101: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 102: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 103: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 104: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 105: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 106: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 107: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 108: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 109: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 110: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 111: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 112: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 113: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 114: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 115: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 116: 未全部正确 (轮次1:✗, 轮次2:✓, 轮次3:✗)
问题 117: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 118: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 119: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 120: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 121: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 122: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 123: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 124: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 125: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 126: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 127: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 128: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 129: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 130: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 131: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 132: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 133: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 134: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 135: 未全部正确 (轮次1:✗, 轮次2:✓, 轮次3:✓)
问题 136: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 137: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✓)
问题 138: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 139: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 140: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 141: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 142: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 143: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 144: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 145: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 146: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 147: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 148: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 149: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 150: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 151: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 152: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 153: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
问题 154: 未全部正确 (轮次1:✗, 轮次2:✗, 轮次3:✗)
